date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737259.485578704,29.2029999196529,36.2830057740211,100,0.375998684889055,1,-1,10,0,28,100,8,0
737259.485578704,65.7539986073971,72.8370018303394,-200,1.0679972401922,1,1,0,13,-108,-200,0,8
737259.485578704,102.630000561476,109.915004298091,0,1.54800061404967,2,-1,7,0,-48,0,5,0
737259.485578704,139.913996681571,147.21000418067,100,1.5939974958892,2,-1,8,0,48,100,7,0
737259.485578704,177.281003817916,184.715996682644,0,1.67199656486628,2,-1,8,0,-54,0,6,0
737259.485578704,214.683999493718,222.145003080368,200,1.21999891138694,1,-1,14,0,104,200,10,0
737259.485578704,252.266002446413,259.311005473137,-100,1.04700361251889,2,1,0,9,-38,-100,0,7
737259.485578704,289.271001890302,296.652997657657,200,1.16599838221009,2,-1,11,0,126,200,9,0
737259.485578704,326.723997294903,334.090000391006,0,2.50900018704124,3,-1,3,0,-18,0,3,0
737259.485578704,364.060004800558,371.427003666759,-100,2.08700233734271,2,1,0,8,-46,-100,0,6
737259.485578704,401.393004879355,408.765998482704,0,1.48700567054766,2,-1,3,0,-18,0,3,0
737259.485578704,438.864004611969,446.117998659611,-200,0.93600255799538,1,1,0,13,-110,-200,0,9
