NaN,1.125,0.222,0.12901,0.16001,0.215,NaN,NaN
NaN,NaN,NaN,1.082,0.38201,NaN,NaN,NaN
NaN,NaN,NaN,1.097,0.37,0.494,NaN,NaN
NaN,NaN,NaN,0.792,0.145,1.012,0.17801,NaN
NaN,NaN,1.007,0.275,0.086999,NaN,0.65701,0.032
NaN,NaN,0.861,0.171,NaN,NaN,NaN,NaN
NaN,0.93801,0.282,0.314,NaN,0.54001,NaN,NaN
NaN,NaN,0.58801,0.15601,NaN,0.706,NaN,NaN
NaN,1.089,0.479,NaN,NaN,NaN,NaN,NaN
NaN,NaN,0.881,0.733,0.39701,0.832,0.065002,NaN
NaN,NaN,NaN,0.22,0.13,NaN,0.38201,NaN
NaN,NaN,1.018,0.257,0.212,NaN,0.81501,NaN
NaN,NaN,0.848,0.234,NaN,NaN,0.9,0.33201
NaN,1.114,0.358,0.203,0.874,0.20701,NaN,NaN
NaN,NaN,0.48,0.179,NaN,NaN,NaN,0.388
NaN,0.92101,0.10201,0.117,0.30801,NaN,0.119,NaN
NaN,0.87501,0.214,0.18,0.293,0.26001,NaN,NaN
NaN,0.88,0.16201,0.17301,NaN,0.077,NaN,NaN
NaN,NaN,0.596,0.15,NaN,1.009,NaN,NaN
