NaN,NaN,0.16799,0.405,NaN,NaN,0.444,NaN
NaN,0.968,0.204,0.227,0.931,0.146,NaN,0.252
NaN,0.745,0.123,0.833,0.511,NaN,NaN,0.357
NaN,0.631,0.307,0.50299,NaN,0.629,NaN,NaN
NaN,NaN,0.272,NaN,0.4,NaN,NaN,NaN
NaN,0.675,0.068997,0.071995,0.079003,0.252,0.012,NaN
NaN,0.891,0.172,0.174,NaN,0.092003,0.115,NaN
NaN,NaN,0.19699,0.026003,0.11,0.012004,NaN,NaN
NaN,NaN,NaN,0.456,0.577,0.257,0.94999,NaN
NaN,NaN,NaN,0.492,0.136,NaN,0.735,NaN
NaN,NaN,0.23,0.262,NaN,NaN,NaN,NaN
NaN,NaN,0.702,0.016002,0.377,0.261,0.121,NaN
