NaN,0.376,0.544,0.364,0.246,0.656,0.527,NaN
NaN,1.068,0.403,0.173,0.24,0.047003,0.552,0.31201
NaN,NaN,0.36,0.425,0.495,1.013,0.365,NaN
NaN,NaN,0.473,0.195,0.676,NaN,0.829,NaN
NaN,NaN,0.519,0.259,0.17,0.507,NaN,NaN
NaN,1.22,0.323,0.064997,0.487,0.316,0.17601,NaN
NaN,NaN,0.061004,0.106,0.057999,0.35901,NaN,NaN
NaN,NaN,0.011998,0.041998,0.523,0.092997,0.398,NaN
NaN,NaN,NaN,0.212,0.415,NaN,NaN,NaN
NaN,NaN,0.964,0.026002,1.048,0.249,1.024,NaN
NaN,NaN,0.30301,0.028005,0.036002,NaN,NaN,NaN
NaN,0.936,0.273,0.10001,0.344,0.936,0.15001,0.466
