29.559,30.681,31.819,32.989,34.133,35.334,36.434,37.612
67.326,68.455,69.56,70.723,71.883,73.03,74.198,75.357
105.27,106.43,107.6,108.78,109.92,111.06,112.2,113.37
143.69,144.89,146.05,147.24,148.4,149.58,150.68,151.84
181.9,183.05,184.12,185.29,186.49,187.63,188.78,189.96
220.22,221.41,222.55,223.7,224.83,225.99,227.16,228.33
258.4,259.55,260.75,261.95,263.17,264.31,265.48,266.7
297.01,298.22,299.31,300.53,301.7,302.82,303.97,305.17
335.12,336.27,337.42,338.56,339.71,340.89,342.03,343.2
373.13,374.27,375.46,376.58,377.75,378.91,380.06,381.23
411.44,412.62,413.75,414.95,416.12,417.29,418.44,419.64
450.08,451.28,452.43,453.6,454.79,455.95,457.14,458.3
