25.351,26.521,27.714,28.873,30.033,31.218,32.407,33.604
60.728,61.891,63.051,64.183,65.291,66.481,67.686,68.88
95.961,97.163,98.338,99.485,100.7,101.86,103.04,104.23
130.32,131.49,132.75,133.84,135.03,136.23,137.43,138.67
165.79,166.97,168.14,169.3,170.48,171.68,172.87,174.01
201.1,202.3,203.51,204.7,205.87,207.04,208.22,209.43
272.28,273.47,274.63,275.8,276.97,278.14,279.35,280.48
342.76,343.93,345.12,346.28,347.47,348.69,349.83,351.03
412.57,413.66,414.83,416,417.12,418.27,419.42,420.59
481.7,482.87,483.99,485.16,486.32,487.5,488.6,489.77
551.89,553.07,554.21,555.37,556.53,557.71,558.9,560.02
621.67,622.86,623.99,625.13,626.32,627.41,628.57,629.71
690.75,691.91,693.05,694.22,695.44,696.48,697.67,698.85
