29.842,30.993,32.159,33.35,34.498,35.707,36.877,38.049
68.231,69.327,70.479,71.719,72.828,73.997,75.168,76.33
105.91,107.1,108.25,109.35,110.51,111.62,112.78,113.91
143.81,144.98,146.13,147.31,148.51,149.65,150.79,151.95
181.73,182.85,184.01,185.23,186.32,187.48,188.65,189.88
219.2,220.33,221.47,222.62,223.76,224.93,226.1,227.26
257.37,258.52,259.66,260.85,261.98,263.13,264.28,265.44
295.38,296.56,297.6,298.74,299.92,301.05,302.17,303.31
333.29,334.32,335.56,336.71,337.89,339.04,340.19,341.37
371.92,373.11,374.33,375.51,376.74,377.87,379.08,380.23
410.51,411.68,412.9,414.05,415.19,416.37,417.54,418.7
449.44,450.64,451.86,453.12,454.26,455.59,456.74,457.93
