date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737267.740833333,58.0049961805344,85.3989936411381,100,3.10799581825268,3,-1,9,0,36,100,3,0
737267.740833333,144.688995927572,172.269997000694,-200,4.35299404811667,4,1,0,8,-144,-200,0,1
737267.740833333,232.247000187635,259.50399376452,-100,3.85599838876078,4,1,0,9,-38,-100,0,3
737267.740833333,318.615994602442,345.660999789834,200,1.90199595355807,2,-1,22,0,44,200,14,0
