NaN,NaN,NaN,0.763,0.186,0.193,0.046997,0.721
NaN,NaN,NaN,NaN,0.85099,0.474,0.0069937,0.098001
NaN,NaN,NaN,NaN,0.383,0.075002,0.033994,0.95
NaN,NaN,0.8,0.098998,0.186,0.13,NaN,0.264
