NaN,0.871,0.17501,0.0020004,0.738,0.755,NaN,0.442
NaN,0.686,0.0020044,0.030998,0.84601,0.57,0.186,NaN
NaN,1.139,0.207,0.256,NaN,NaN,0.446,NaN
NaN,0.73,0.135,0.10401,0.49801,NaN,NaN,NaN
NaN,NaN,0.376,1.113,NaN,NaN,NaN,NaN
NaN,0.944,0.15701,0.107,0.723,0.106,0.437,0.024003
NaN,NaN,0.257,0.064997,0.15601,NaN,0.463,NaN
NaN,0.821,0.131,0.181,0.495,0.353,0.318,0.0019991
NaN,NaN,NaN,NaN,0.159,0.543,NaN,NaN
NaN,NaN,0.209,0.048999,0.791,0.077999,NaN,0.464
NaN,NaN,NaN,0.674,1.101,NaN,0.284,NaN
NaN,NaN,0.222,0.052004,0.163,0.031005,0.514,0.176
