date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737267.783287037,25.3539964556694,32.9959988594055,100,2.61500200234877,3,-1,13,0,4,100,11,0
737267.783287037,60.7290007174015,68.2710036635399,0,1.55699710559566,2,-1,12,5,-52,0,12,0
737267.783287037,95.9620021283627,103.633002564311,100,0.826998452772386,1,-1,12,1,28,100,12,0
737267.783287037,130.320003256202,138.017004355788,200,0.634001230951981,1,-1,15,0,96,200,15,0
737267.783287037,165.784998983145,173.448003083467,0,3.09000435113558,3,-1,4,2,-12,0,3,0
737267.783287037,201.103002950549,208.800999820232,100,1.38199525879463,2,-1,16,0,-10,100,15,0
737267.783287037,272.281001508236,279.900000616908,0,1.98900118588062,2,-1,4,0,-30,0,4,0
737267.783287037,342.755996435881,350.423003733158,100,0.777994629970635,1,-1,12,0,14,100,12,0
737267.783287037,412.56899535656,420.020996779203,-100,1.40699838673754,2,1,0,13,-10,-100,0,13
737267.783287037,481.700002402067,489.200001955032,0,3.81700040696887,4,-1,4,8,30,0,3,0
737267.783287037,551.891001686454,559.434996172786,100,0.991004156705458,1,-1,14,0,4,100,14,0
737267.783287037,621.664994582534,629.151003062725,-100,2.29500325678964,2,1,0,9,-34,-100,0,7
737267.783287037,690.753002464771,698.294995352626,0,4.61499453197757,4,-1,1,0,-6,0,1,0
