date,startTime,endTime,pertSize,reactionTime,reactionStride,initialResponse,Lclicks,Rclicks,lastSpeedDiff,changeSize,eLclicks,eRclicks
737267.765543981,18.2360004633665,25.5889981985092,200,0.851005911230459,1,-1,13,0,106,200,12,0
737267.765543981,70.0490064918995,77.5680061429739,200,3.87600638961885,4,-1,12,0,118,-300,4,0
737267.765543981,106.046004965901,113.70899900794,400,2.84300323009666,3,-1,23,0,234,-100,9,0
737267.765543981,142.236997559667,149.821999669075,200,1.95700183653389,2,-1,22,0,50,-300,13,0
737267.765543981,177.545999363065,185.081001743674,400,1.3349993693846,2,-1,31,0,184,-100,19,0
737267.765543981,212.255004420877,219.746001809835,200,3.19300078666129,3,-1,2,0,186,-300,1,0
737267.765543981,248.930001631379,256.665002927184,400,1.84400108968839,2,-1,26,0,204,-100,10,0
737267.765543981,319.190000742674,326.744003221393,200,4.53599927878531,4,1,0,4,232,-300,0,1
737267.765543981,395.76900601387,403.28400246799,400,1.49100577211357,2,-1,24,0,238,-100,17,0
737267.765543981,471.066998317838,478.497002273798,200,3.11599852108338,3,1,17,1,92,-300,2,1
737267.765543981,547.230003029108,554.882003366947,400,0.864003779643099,1,-1,22,0,244,-100,16,0
737267.765543981,625.565999373794,633.163996785879,200,0.899998722074088,1,1,0,11,274,-300,0,11
737267.765543981,702.6820063591,710.278997942805,400,2.49000492322375,3,-1,28,0,204,-100,13,0
737267.765543981,780.633001774549,788.207000121474,200,4.91800387132389,5,-1,3,0,178,-300,0,0
737267.765543981,857.389998435974,864.943005144596,400,1.08499979830231,1,-1,16,0,298,-100,10,0
737267.765543981,936.271998658776,943.850000202656,200,1.78700365114491,2,-1,27,2,26,-300,15,0
737267.765543981,1014.57500383258,1022.25600220263,400,1.59799778556044,2,1,7,1,358,-100,3,1
737267.765543981,1091.7009986937,1099.3660043925,200,1.02799976170354,1,1,0,13,294,-300,0,12
737267.765543981,1144.43799890578,1151.88500136137,200,1.15500169349252,1,1,0,12,288,200,0,12
